ticker,year,marketcap,eps,earnings_rate,price,price_rate,pe_ratio,roe,sh_equity,sh_return,real_change
SAP,2015,93745,2.56,0.0873,78.32,0.0901,28.44,13.17,23267,1.34,13.18
SAP,2014,74295,2.74,0.1224,62.17,0.0675,21.08,16.79,19500,1.48,25.97
SAP,2013,81370,2.79,0.1398,68.21,0.0959,22.74,20.74,16040,1.09,-8.85
SAP,2012,77663,2.37,0.1444,65.21,0.0894,25.54,19.95,14166,1.65,4.6
SAP,2011,52283,2.89,0.2877,43.97,0.1498,14.13,27.07,12699,1.3,48.29
SAP,2010,48635,1.53,0.1744,40.94,0.0982,24.92,18.59,9757,1.31,7.41
SAP,2009,41762,1.5,0.1635,35.15,0.0859,21.72,20.84,8574,1.78,16.46
SAP,2008,33172,1.57,0.1743,27.88,0.0105,16.51,25.83,7231,3.5,26.11
SAP,2007,45405,1.59,0.191,37.62,0.0885,21.95,29.51,6514,3.13,-25.9
SAP,2006,52912,1.53,0.2042,43.23,0.1428,26.28,30.5,6135,2.42,-12.98
SHEL,2024,205481,11.52,-0.043,26.74,0.0073,11.18,23.3,190472,5.64,
SHEL,2022,218806,11.52,-0.0531,28.48,0.0074,5.17,23.3,190472,5.08,-6.09
SHEL,2021,169421,5.18,-0.2189,21.7,-0.0236,8.43,12.3,171966,3.64,31.22
SHEL,2020,138473,-5.56,-0.0196,17.57,-0.056,-6.39,-12.7,155310,9.04,23.51
SHEL,2019,241198,3.94,0.3026,29.49,-0.0006,15.23,8.2,186476,8.01,-40.42
SHEL,2018,242192,5.64,0.4059,29.13,0.0104,10.37,11.9,198646,4.44,1.22
SHEL,2017,271688,3.16,0.2589,33.36,0.0395,20.94,6.8,194356,-21.72,-12.66
SHEL,2016,173949,1.16,0.0369,27.19,-0.0269,38.02,2.6,186646,5.27,22.69
SHEL,2015,144125,0.62,-0.0884,22.9,-0.0267,74.33,1.2,162876,8.21,18.75
NVS,2024,204792,7.15,0.2423,99.9,0.0216,24.27,31.5,46667,7.71,
NVS,2023,207544,7.15,0.3248,101.24,0.0149,13.98,31.5,46667,7.35,-1.33
NVS,2022,196590,3.19,0.2112,92.08,0.0219,28.27,11.4,59342,8.27,9.95
NVS,2021,195678,10.71,0.289,87.47,0.0457,8.15,42.0,67655,5.77,5.27
NVS,2020,216120,3.55,0.0735,94.91,0.0722,26.77,15.0,56598,4.19,-7.84
NVS,2019,218845,5.12,0.0985,95.52,0.0647,18.65,22.7,55474,3.07,-0.64
NVS,2018,198861,5.44,0.1247,85.75,0.0609,15.77,16.6,78614,2.77,11.39
NVS,2017,199326,3.28,0.0567,85.84,0.071,25.88,10.8,74168,4.97,-0.1
NVS,2016,172914,2.82,0.0054,72.71,0.0416,25.76,9.1,74832,5.36,18.05
NVS,2015,206378,7.4,0.1484,85.88,0.0526,11.61,23.0,77046,4.1,-15.33
NVS,2014,224801,4.21,0.085,92.66,0.0713,22.02,14.4,70766,3.26,-7.32
NVS,2013,194569,3.76,0.0883,79.71,0.0575,21.21,13.0,74343,1.96,16.25
NVS,2012,152344,3.83,0.104,62.95,0.0392,16.43,14.1,69137,3.32,26.62
DIS,2024,204707,1.64,-0.2228,111.74,0.0492,68.47,3.0,100721,0.36,
DIS,2023,148304,1.29,-0.2396,81.13,0.0265,63.0,2.4,99277,-0.16,37.73
DIS,2022,171969,1.72,-0.1869,94.38,0.0806,54.68,3.4,95008,0.05,-14.04
DIS,2021,319832,1.09,-0.2421,176.12,0.1592,160.32,2.3,88553,-1.11,-46.41
DIS,2020,221456,-1.59,-0.0334,122.49,0.1943,-77.32,-3.3,83583,-7.82,43.79
DIS,2019,234107,6.68,0.1302,141.37,0.1975,21.18,13.8,88877,-9.15,-13.36
DIS,2018,173918,8.4,0.1659,116.02,0.1979,13.81,27.5,48773,5.9,21.85
DIS,2017,152141,5.73,0.093,97.03,0.1582,16.94,21.0,41315,5.32,19.58
DIS,2016,149235,5.76,0.0917,91.61,0.149,15.89,21.4,43265,5.6,5.91
DIS,2015,173849,4.95,0.1215,102.63,0.1646,20.74,18.5,44525,4.64,-10.73
DIS,2014,152326,4.31,0.1454,87.54,0.1841,20.31,16.7,44958,3.98,17.23
DIS,2013,116458,3.42,0.1296,64.99,0.1519,18.98,14.3,45429,1.48,34.71
DIS,2012,93805,3.17,0.2152,52.29,0.1383,16.51,14.7,39759,5.87,24.29
DIS,2011,55977,2.56,0.1978,29.81,0.0914,11.65,12.6,37385,3.3,75.42
DIS,2010,63766,2.07,-3.2866,33.3,0.082,16.09,10.6,37519,-2.89,-10.49
DIS,2009,50571,1.78,-3.4235,27.25,0.0002,15.29,9.9,33734,5.05,22.21
DIS,2008,61453,2.34,-3.4043,32.51,0.0709,13.88,14.0,32323,7.98,-16.2
DIS,2007,66748,2.25,-3.4312,33.31,0.076,14.24,14.8,30753,0.13,-2.38
DIS,2006,64606,1.64,-3.481,32.22,0.0664,19.15,11.7,31820,1.52,3.37
DIS,2005,48505,1.22,-3.449,23.92,0.0437,19.15,9.5,26210,1.81,34.72
DIS,2004,46331,1.14,-3.4713,22.61,0.065,19.76,9.3,26081,0.11,5.78
DIS,2003,41230,0.62,-3.5388,20.18,0.1058,32.54,5.4,23791,-0.13,12.04
AZN,2024,199226,1.92,3.2257,128.62,0.0851,33.92,15.9,39143,2.13,
AZN,2023,208650,1.92,3.3691,134.7,0.0865,35.04,15.9,39143,2.07,-4.52
AZN,2022,209909,1.06,3.2215,135.6,0.1079,63.84,9.1,37037,-7.22,-0.66
AZN,2021,174284,0.04,0.0051,122.91,0.1209,1556.11,0.4,39268,-6.28,10.33
AZN,2020,131174,1.22,0.0711,99.98,0.0966,41.04,25.1,15622,1.88,22.93
AZN,2019,129337,0.52,-0.058,99.41,0.0991,96.88,10.8,13127,0.12,0.57
AZN,2018,96182,0.85,-0.0079,75.91,0.064,44.63,17.3,12468,3.62,30.96
